series,holiday,weekday,speed,predict_speed
626,0,5,50.3,49.08
628,0,5,49.08,47.98
630,0,5,47.98,47.24
632,0,5,47.24,46.5
634,0,5,46.5,46.04
636,0,5,46.04,45.61
638,0,5,45.61,45.27
640,0,5,45.27,45.03
642,0,5,45.03,44.92
644,0,5,44.92,44.86
646,0,5,44.86,45.04
648,0,5,45.04,45.16
650,0,5,45.16,45.31
652,0,5,45.31,45.62
654,0,5,45.62,45.81
656,0,5,45.81,45.72
658,0,5,45.72,45.81
700,0,5,45.81,45.6
702,0,5,45.6,45.51
704,0,5,45.51,45.09
706,0,5,45.09,44.77
708,0,5,44.77,44.57
710,0,5,44.57,45.09
712,0,5,45.09,45.4
714,0,5,45.4,46
716,0,5,46,46.27
718,0,5,46.27,47.02
720,0,5,47.02,47.79
722,0,5,47.79,48.29
724,0,5,48.29,48.43
726,0,5,48.43,48.81
728,0,5,48.81,48.78
730,0,5,48.78,47.87
732,0,5,47.87,46.53
734,0,5,46.53,44.82
736,0,5,44.82,42.99
738,0,5,42.99,41.47
740,0,5,41.47,39.27
742,0,5,39.27,37.16
744,0,5,37.16,35.17
746,0,5,35.17,33.11
748,0,5,33.11,31.11
750,0,5,31.11,29.68
752,0,5,29.68,28.9
754,0,5,28.9,28.93
756,0,5,28.93,29.69
758,0,5,29.69,30.51
800,0,5,30.51,31.52
802,0,5,31.52,32.48
804,0,5,32.48,33.38
806,0,5,33.38,34.14
808,0,5,34.14,34.5
810,0,5,34.5,35.51
812,0,5,35.51,36.25
814,0,5,36.25,36.95
816,0,5,36.95,37.06
818,0,5,37.06,37.26
820,0,5,37.26,36.49
822,0,5,36.49,35.63
824,0,5,35.63,34.57
826,0,5,34.57,33.39
828,0,5,33.39,32.27
830,0,5,32.27,31.09
832,0,5,31.09,29.68
834,0,5,29.68,28.61
836,0,5,28.61,27.43
838,0,5,27.43,26.33
840,0,5,26.33,25.54
842,0,5,25.54,24.44
844,0,5,24.44,23.7
846,0,5,23.7,23.09
848,0,5,23.09,22.29
850,0,5,22.29,21.74
852,0,5,21.74,21.42
854,0,5,21.42,21.06
856,0,5,21.06,21.07
858,0,5,21.07,20.77
900,0,5,20.77,20.9
902,0,5,20.9,20.84
904,0,5,20.84,20.86
906,0,5,20.86,20.92
908,0,5,20.92,21.08
910,0,5,21.08,21.14
912,0,5,21.14,21.01
914,0,5,21.01,21.08
916,0,5,21.08,20.83
918,0,5,20.83,20.94
920,0,5,20.94,20.74
922,0,5,20.74,20.76
924,0,5,20.76,21.01
926,0,5,21.01,20.87
928,0,5,20.87,21.05
930,0,5,21.05,21.26
932,0,5,21.26,21.23
934,0,5,21.23,21.71
936,0,5,21.71,21.81
938,0,5,21.81,22.38
940,0,5,22.38,22.53
942,0,5,22.53,22.7
944,0,5,22.7,22.86
946,0,5,22.86,23.01
948,0,5,23.01,23.24
950,0,5,23.24,23.58
952,0,5,23.58,23.43
954,0,5,23.43,23.89
956,0,5,23.89,24.51
958,0,5,24.51,25.68
1000,0,5,25.68,27.54
1002,0,5,27.54,29.65
1004,0,5,29.65,31.88
1006,0,5,31.88,33.87
1008,0,5,33.87,35.61
1010,0,5,35.61,37.17
1012,0,5,37.17,38.39
1014,0,5,38.39,39.78
1016,0,5,39.78,40.78
1018,0,5,40.78,42.05
1020,0,5,42.05,42.71
1022,0,5,42.71,43.42
1024,0,5,43.42,44.08
1026,0,5,44.08,44.41
1028,0,5,44.41,44.7
1030,0,5,44.7,44.92
1032,0,5,44.92,44.77
1034,0,5,44.77,43.97
1036,0,5,43.97,43.36
1038,0,5,43.36,42.64
1040,0,5,42.64,42
1042,0,5,42,40.92
1044,0,5,40.92,39.88
1046,0,5,39.88,38.65
1048,0,5,38.65,37.49
1050,0,5,37.49,36.41
1052,0,5,36.41,35.69
1054,0,5,35.69,35.35
1056,0,5,35.35,35.01
1058,0,5,35.01,34.22
1100,0,5,34.22,33.9
1102,0,5,33.9,33.14
1104,0,5,33.14,32.54
1106,0,5,32.54,32.05
1108,0,5,32.05,31.45
1110,0,5,31.45,30.85
1112,0,5,30.85,30.25
1114,0,5,30.25,29.4
1116,0,5,29.4,28.78
1118,0,5,28.78,28
1120,0,5,28,27.18
1122,0,5,27.18,26.31
1124,0,5,26.31,25.6
1126,0,5,25.6,25.35
1128,0,5,25.35,25.41
1130,0,5,25.41,25.76
1132,0,5,25.76,26.23
1134,0,5,26.23,26.66
1136,0,5,26.66,26.92
1138,0,5,26.92,27.13
1140,0,5,27.13,27.54
1142,0,5,27.54,28.18
1144,0,5,28.18,28.5
1146,0,5,28.5,29.14
1148,0,5,29.14,29.44
1150,0,5,29.44,29.89
1152,0,5,29.89,30.13
1154,0,5,30.13,30.7
1156,0,5,30.7,30.95
1158,0,5,30.95,31.4
1200,0,5,31.4,31.62
1202,0,5,31.62,32.1
1204,0,5,32.1,32.05
1206,0,5,32.05,31.91
1208,0,5,31.91,31.87
1210,0,5,31.87,32.12
1212,0,5,32.12,32.31
1214,0,5,32.31,32.47
1216,0,5,32.47,32.33
1218,0,5,32.33,32.32
1220,0,5,32.32,31.63
1222,0,5,31.63,31.06
1224,0,5,31.06,30.9
1226,0,5,30.9,30.9
1228,0,5,30.9,31.04
1230,0,5,31.04,31.48
1232,0,5,31.48,32
1234,0,5,32,32.45
1236,0,5,32.45,33.25
1238,0,5,33.25,34.1
1240,0,5,34.1,35.06
1242,0,5,35.06,36.07
1244,0,5,36.07,36.36
1246,0,5,36.36,36.38
1248,0,5,36.38,36.06
1250,0,5,36.06,35.72
1252,0,5,35.72,35.42
1254,0,5,35.42,35.27
1256,0,5,35.27,35.13
1258,0,5,35.13,34.88
1300,0,5,34.88,34.82
1302,0,5,34.82,35.01
1304,0,5,35.01,35
1306,0,5,35,34.72
1308,0,5,34.72,34.18
1310,0,5,34.18,33.33
1312,0,5,33.33,32.8
1314,0,5,32.8,32.48
1316,0,5,32.48,32.03
1318,0,5,32.03,31.4
1320,0,5,31.4,30.61
1322,0,5,30.61,30.1
1324,0,5,30.1,29.32
1326,0,5,29.32,29.13
1328,0,5,29.13,28.66
1330,0,5,28.66,27.71
1332,0,5,27.71,26.79
1334,0,5,26.79,25.72
1336,0,5,25.72,24.81
1338,0,5,24.81,23.97
1340,0,5,23.97,23.63
1342,0,5,23.63,23.02
1344,0,5,23.02,22.66
1346,0,5,22.66,22.48
1348,0,5,22.48,22.27
1350,0,5,22.27,22.24
1352,0,5,22.24,22.28
1354,0,5,22.28,22.56
1356,0,5,22.56,22.7
1358,0,5,22.7,22.98
1400,0,5,22.98,22.78
1402,0,5,22.78,22.7
1404,0,5,22.7,22.71
1406,0,5,22.71,22.4
1408,0,5,22.4,22.41
1410,0,5,22.41,22.3
1412,0,5,22.3,22.33
1414,0,5,22.33,22.16
1416,0,5,22.16,22.54
1418,0,5,22.54,23.02
1420,0,5,23.02,23.42
1422,0,5,23.42,23.51
1424,0,5,23.51,23.47
1426,0,5,23.47,23.49
1428,0,5,23.49,23.89
1430,0,5,23.89,24.85
1432,0,5,24.85,25.77
1434,0,5,25.77,26.67
1436,0,5,26.67,27.65
1438,0,5,27.65,28.41
1440,0,5,28.41,28.64
1442,0,5,28.64,28.78
1444,0,5,28.78,28.88
1446,0,5,28.88,29.72
1448,0,5,29.72,29.79
1450,0,5,29.79,30.44
1452,0,5,30.44,30.57
1454,0,5,30.57,30.38
1456,0,5,30.38,30.08
1458,0,5,30.08,29.37
1500,0,5,29.37,28.7
1502,0,5,28.7,27.66
1504,0,5,27.66,26.75
1506,0,5,26.75,25.61
1508,0,5,25.61,24.48
1510,0,5,24.48,23.76
1512,0,5,23.76,23.68
1514,0,5,23.68,24.15
1516,0,5,24.15,24.84
1518,0,5,24.84,26.11
1520,0,5,26.11,27.46
1522,0,5,27.46,29.59
1524,0,5,29.59,32.43
1526,0,5,32.43,34.73
1528,0,5,34.73,37.22
1530,0,5,37.22,39.35
1532,0,5,39.35,41.31
1534,0,5,41.31,42.78
1536,0,5,42.78,44.16
1538,0,5,44.16,45.14
1540,0,5,45.14,46.08
1542,0,5,46.08,46.43
1544,0,5,46.43,46.8
1546,0,5,46.8,46.77
1548,0,5,46.77,46.86
1550,0,5,46.86,46.91
1552,0,5,46.91,47.13
1554,0,5,47.13,47.51
1556,0,5,47.51,48.13
1558,0,5,48.13,48.69
1600,0,5,48.69,49.58
1602,0,5,49.58,50.06
1604,0,5,50.06,50.73
1606,0,5,50.73,51.47
1608,0,5,51.47,52.18
1610,0,5,52.18,52.79
1612,0,5,52.79,53.19
1614,0,5,53.19,53.57
1616,0,5,53.57,53.65
1618,0,5,53.65,53.91
1620,0,5,53.91,53.95
1622,0,5,53.95,54.2
1624,0,5,54.2,54.42
1626,0,5,54.42,54.58
1628,0,5,54.58,54.73
1630,0,5,54.73,54.49
1632,0,5,54.49,54.24
1634,0,5,54.24,53.69
1636,0,5,53.69,52.91
1638,0,5,52.91,52.29
1640,0,5,52.29,51.37
1642,0,5,51.37,50.08
1644,0,5,50.08,48.56
1646,0,5,48.56,46.99
1648,0,5,46.99,45.16
1650,0,5,45.16,43.37
1652,0,5,43.37,41.29
1654,0,5,41.29,39.42
1656,0,5,39.42,37.6
1658,0,5,37.6,36.09
1700,0,5,36.09,34.79
1702,0,5,34.79,34.24
1704,0,5,34.24,33.85
1706,0,5,33.85,33.44
1708,0,5,33.44,32.3
1710,0,5,32.3,31.3
1712,0,5,31.3,30.48
1714,0,5,30.48,29.87
1716,0,5,29.87,29.32
1718,0,5,29.32,29.08
1720,0,5,29.08,28.21
1722,0,5,28.21,27.18
1724,0,5,27.18,25.98
1726,0,5,25.98,24.87
1728,0,5,24.87,23.86
1730,0,5,23.86,23.06
1732,0,5,23.06,22.53
1734,0,5,22.53,22.35
1736,0,5,22.35,22.62
1738,0,5,22.62,23.23
1740,0,5,23.23,24.57
1742,0,5,24.57,25.64
1744,0,5,25.64,26.7
1746,0,5,26.7,27.39
1748,0,5,27.39,27.92
1750,0,5,27.92,28.4
1752,0,5,28.4,28.94
1754,0,5,28.94,29
1756,0,5,29,28.95
1758,0,5,28.95,28.86
1800,0,5,28.86,28.68
1802,0,5,28.68,28.68
1804,0,5,28.68,28.66
1806,0,5,28.66,28.2
1808,0,5,28.2,27.73
1810,0,5,27.73,27.16
1812,0,5,27.16,26.69
1814,0,5,26.69,26
1816,0,5,26,25.53
1818,0,5,25.53,25.37
1820,0,5,25.37,25.2
1822,0,5,25.2,25.02
1824,0,5,25.02,25.43
1826,0,5,25.43,25.78
1828,0,5,25.78,26.64
1830,0,5,26.64,27.76
1832,0,5,27.76,29.24
1834,0,5,29.24,30.58
1836,0,5,30.58,32.29
1838,0,5,32.29,33.66
1840,0,5,33.66,34.63
1842,0,5,34.63,35.03
1844,0,5,35.03,35.34
1846,0,5,35.34,35.3
1848,0,5,35.3,35.09
1850,0,5,35.09,35.03
1852,0,5,35.03,34.42
1854,0,5,34.42,34.42
1856,0,5,34.42,34.73
1858,0,5,34.73,35.8
1900,0,5,35.8,37.34
1902,0,5,37.34,39.22
1904,0,5,39.22,41.62
1906,0,5,41.62,44.17
1908,0,5,44.17,46.86
1910,0,5,46.86,49.33
1912,0,5,49.33,51.54
1914,0,5,51.54,53.67
1916,0,5,53.67,55.05
1918,0,5,55.05,56.54
1920,0,5,56.54,57.36
1922,0,5,57.36,58.12
1924,0,5,58.12,58.44
1926,0,5,58.44,58.55
1928,0,5,58.55,58.84
1930,0,5,58.84,58.77
1932,0,5,58.77,58.77
1934,0,5,58.77,58.34
1936,0,5,58.34,58.17
1938,0,5,58.17,58.04
1940,0,5,58.04,58.2
1942,0,5,58.2,58.53
1944,0,5,58.53,58.73
1946,0,5,58.73,58.92
1948,0,5,58.92,59.36
1950,0,5,59.36,59.63
1952,0,5,59.63,60.01
1954,0,5,60.01,60.63
1956,0,5,60.63,61.34
1958,0,5,61.34,61.67
2000,0,5,61.67,62.46
2002,0,5,62.46,62.96
2004,0,5,62.96,63.1
2006,0,5,63.1,62.95
2008,0,5,62.95,62.46
2010,0,5,62.46,61.81
2012,0,5,61.81,61.13
2014,0,5,61.13,60.52
2016,0,5,60.52,59.22
2018,0,5,59.22,58.08
2020,0,5,58.08,56.6
2022,0,5,56.6,55.44
2024,0,5,55.44,53.59
2026,0,5,53.59,51.16
2028,0,5,51.16,48.73
2030,0,5,48.73,46.21
2032,0,5,46.21,43.46
2034,0,5,43.46,40.73
2036,0,5,40.73,38.69
2038,0,5,38.69,37.05
2040,0,5,37.05,35.21
2042,0,5,35.21,33.31
2044,0,5,33.31,31.84
2046,0,5,31.84,30.3
2048,0,5,30.3,29.02
2050,0,5,29.02,27.89
2052,0,5,27.89,27
2054,0,5,27,25.94
2056,0,5,25.94,25.55
2058,0,5,25.55,25.29
2100,0,5,25.29,25.21
2102,0,5,25.21,25.2
2104,0,5,25.2,25.01
2106,0,5,25.01,25.29
2108,0,5,25.29,25.41
2110,0,5,25.41,25.54
2112,0,5,25.54,25.44
2114,0,5,25.44,25.29
2116,0,5,25.29,25.14
2118,0,5,25.14,25.1
2120,0,5,25.1,24.91
2122,0,5,24.91,24.93
2124,0,5,24.93,25.16
2126,0,5,25.16,25.07
2128,0,5,25.07,24.83
2130,0,5,24.83,24.8
2132,0,5,24.8,24.85
2134,0,5,24.85,25.11
2136,0,5,25.11,25.43
2138,0,5,25.43,25.82
2140,0,5,25.82,26.22
2142,0,5,26.22,26.38
2144,0,5,26.38,26.44
2146,0,5,26.44,26.15
2148,0,5,26.15,26.02
2150,0,5,26.02,25.65
2152,0,5,25.65,25.91
2154,0,5,25.91,26.24
2156,0,5,26.24,27
2158,0,5,27,28.37
2200,0,5,28.37,30.61
2202,0,5,30.61,32.56
2204,0,5,32.56,35.08
2206,0,5,35.08,37.54
2208,0,5,37.54,40.41
2210,0,5,40.41,42.87
2212,0,5,42.87,45.91
2214,0,5,45.91,48.65
2216,0,5,48.65,51.01
2218,0,5,51.01,53.25
2220,0,5,53.25,55.26
2222,0,5,55.26,57.15
2224,0,5,57.15,58.73
2226,0,5,58.73,59.95
2228,0,5,59.95,61.2
2230,0,5,61.2,62.18
2232,0,5,62.18,63.1
2234,0,5,63.1,63.87
2236,0,5,63.87,64.69
2238,0,5,64.69,65.33
2240,0,5,65.33,65.57
2242,0,5,65.57,65.78
2244,0,5,65.78,66.19
2246,0,5,66.19,66.22
2248,0,5,66.22,66.39
2250,0,5,66.39,66.72
2252,0,5,66.72,66.86
2254,0,5,66.86,66.94
2256,0,5,66.94,67.33
2258,0,5,67.33,67.52
2300,0,5,67.52,67.36
2302,0,5,67.36,67.52
2304,0,5,67.52,67.6
2306,0,5,67.6,67.71
2308,0,5,67.71,67.85
2310,0,5,67.85,67.94
2312,0,5,67.94,68.11
2314,0,5,68.11,68.17
2316,0,5,68.17,68.22
2318,0,5,68.22,68.35
2320,0,5,68.35,68.38
2322,0,5,68.38,68.55
2324,0,5,68.55,68.38
2326,0,5,68.38,68.61
2328,0,5,68.61,68.5
2330,0,5,68.5,68.46
2332,0,5,68.46,68.35
2334,0,5,68.35,68.21
2336,0,5,68.21,68.1
2338,0,5,68.1,67.92
2340,0,5,67.92,68.11
2342,0,5,68.11,67.68
2344,0,5,67.68,68
2346,0,5,68,67.97
2348,0,5,67.97,68.4
2350,0,5,68.4,68.67
2352,0,5,68.67,69.08
2354,0,5,69.08,69.36
2356,0,5,69.36,69.71
2358,0,5,69.71,69.51
0,0,6,69.51,69.9
2,0,6,69.9,69.94
4,0,6,69.94,70.06
6,0,6,70.06,69.91
8,0,6,69.91,69.86
10,0,6,69.86,69.98
12,0,6,69.98,69.44
14,0,6,69.44,69.38
16,0,6,69.38,68.47
18,0,6,68.47,68.1
20,0,6,68.1,67.14
22,0,6,67.14,66.7
24,0,6,66.7,66.21
26,0,6,66.21,66.07
28,0,6,66.07,65.96
30,0,6,65.96,66.1
32,0,6,66.1,66.06
34,0,6,66.06,66.58
36,0,6,66.58,66.78
38,0,6,66.78,67.16
40,0,6,67.16,67.54
42,0,6,67.54,67.88
44,0,6,67.88,68.3
46,0,6,68.3,68.39
48,0,6,68.39,68.47
50,0,6,68.47,68.73
52,0,6,68.73,69.11
54,0,6,69.11,69.31
56,0,6,69.31,69.3
58,0,6,69.3,69.85
100,0,6,69.85,69.6
102,0,6,69.6,69.87
104,0,6,69.87,69.5
106,0,6,69.5,69.71
108,0,6,69.71,69.5
110,0,6,69.5,69.48
112,0,6,69.48,69.54
114,0,6,69.54,68.86
116,0,6,68.86,68.78
118,0,6,68.78,67.93
120,0,6,67.93,68.21
122,0,6,68.21,68.05
124,0,6,68.05,68.13
126,0,6,68.13,68.19
128,0,6,68.19,68.19
130,0,6,68.19,68.15
132,0,6,68.15,67.87
134,0,6,67.87,67.97
136,0,6,67.97,67.78
138,0,6,67.78,68.15
140,0,6,68.15,68.21
142,0,6,68.21,68.89
144,0,6,68.89,68.79
146,0,6,68.79,69.31
148,0,6,69.31,69.61
150,0,6,69.61,69.83
152,0,6,69.83,69.73
154,0,6,69.73,69.5
156,0,6,69.5,69.17
158,0,6,69.17,69.05
200,0,6,69.05,68.98
202,0,6,68.98,68.79
204,0,6,68.79,68.53
206,0,6,68.53,69.02
208,0,6,69.02,68.49
210,0,6,68.49,68.76
212,0,6,68.76,68.76
214,0,6,68.76,68.81
216,0,6,68.81,68.79
218,0,6,68.79,68.97
220,0,6,68.97,68.9
222,0,6,68.9,69.18
224,0,6,69.18,69.14
226,0,6,69.14,69.02
228,0,6,69.02,68.81
230,0,6,68.81,68.69
232,0,6,68.69,68.2
234,0,6,68.2,68.56
236,0,6,68.56,68.7
238,0,6,68.7,68.73
240,0,6,68.73,69.12
242,0,6,69.12,69.11
244,0,6,69.11,69.16
246,0,6,69.16,69.25
248,0,6,69.25,69.36
250,0,6,69.36,69.42
252,0,6,69.42,69.73
254,0,6,69.73,69.75
256,0,6,69.75,69.88
258,0,6,69.88,69.93
300,0,6,69.93,69.9
302,0,6,69.9,69.65
304,0,6,69.65,69.34
306,0,6,69.34,69.27
308,0,6,69.27,69.76
310,0,6,69.76,70.45
312,0,6,70.45,71.35
314,0,6,71.35,71.45
316,0,6,71.45,71.61
318,0,6,71.61,71.43
